"","mean","sd","2.5%","97.5%","n_eff","Rhat4","combined"
"a[1]",-1.68332142033333,0.360869026861039,-2.444893,-1.02976325,4433.00002003248,1.00019734017953,"-1.683 (0.361)"
"a[2]",1.672272434,0.125684704004281,1.423908,1.918655,3474.54348507444,1.00039564915961,"1.672 (0.126)"
"a[3]",1.13628585433333,0.126278698615715,0.889569175,1.38147375,3673.09587190017,1.00064501798767,"1.136 (0.126)"
"a[4]",2.45503541,0.114816342994627,2.2323795,2.67932025,3148.14927661184,1.00073408101091,"2.455 (0.115)"
"a[5]",-0.731980827646667,0.24476502566733,-1.247982,-0.292913175,3846.9590303117,1.00032998260843,"-0.732 (0.245)"
"a[6]",1.4261692694,0.12367343888991,1.181439,1.673257,3853.43949772281,1.00057260682971,"1.426 (0.124)"
"a[7]",0.555583406468667,0.171942494010904,0.2090285,0.8800657,5294.75755651086,1.00008333593355,"0.556 (0.172)"
"a[8]",-2.65702692733333,0.483327294338535,-3.66743125,-1.77569225,9924.50998478124,1.00038998853088,"-2.657 (0.483)"
"a[9]",0.0947386743845467,0.190071668037287,-0.295091975,0.4558637,5156.5316723311,1.00024218076994,"0.095 (0.19)"
"a[10]",1.04420270766667,0.125020464944,0.793700375,1.29111575,3936.98317480845,1.00049574008674,"1.044 (0.125)"
"a[11]",1.534757814,0.126094211708402,1.28427875,1.7800745,3611.45252812823,1.00050161210762,"1.535 (0.126)"
"a[12]",0.9196502822,0.135276923461739,0.6505169,1.1793125,4463.52670704386,1.00048867121849,"0.92 (0.135)"
"a[13]",0.184085057292813,0.176138485765294,-0.17924415,0.512963975,5070.35642024812,0.999972743708955,"0.184 (0.176)"
"a[14]",0.9655758904,0.128018871779487,0.7092096,1.21147175,4023.24996049897,1.00041912691382,"0.966 (0.128)"
"a[15]",0.768460049466667,0.147335708853483,0.471473275,1.04881275,4219.6856524858,1.0006157346613,"0.768 (0.147)"
"a[16]",1.16316466306667,0.127896787766682,0.91403905,1.412125,3927.48996668399,1.00055541497482,"1.163 (0.128)"
"a[17]",1.93396895933333,0.11623322072341,1.70665025,2.160994,3451.2039271956,1.00040810096596,"1.934 (0.116)"
"a[18]",0.7276690828,0.155481717292125,0.4097658,1.024912,4545.10924630345,1.0006724399441,"0.728 (0.155)"
"z_init_id[1,1]",-0.0178574006939733,0.873036791739413,-1.7790025,1.6346435,6843.56358885341,1.00012745388555,"-0.018 (0.873)"
"z_init_id[1,2]",-0.304365374579333,0.868171835595267,-1.996721,1.3977045,13249.6647988811,1.00016528088947,"-0.304 (0.868)"
"z_init_id[1,3]",-0.558807640277093,0.921585599263189,-2.336456,1.2531565,9474.40859762083,1.00010113605925,"-0.559 (0.922)"
"z_init_id[1,4]",-0.166668692923283,0.889819446877808,-1.91465475,1.564586,11611.4247269917,0.999887801077924,"-0.167 (0.89)"
"z_init_id[1,5]",-0.408751143213853,0.983919236752075,-2.3290615,1.5242215,12973.7198456265,1.00010265715802,"-0.409 (0.984)"
"z_init_id[1,6]",-0.38756367813,0.977447203507049,-2.26943325,1.52171625,13079.1719517944,0.999819738270942,"-0.388 (0.977)"
"z_init_id[1,7]",-0.355078165948693,0.855197207404759,-2.05003425,1.34065125,12218.7578784563,0.999856375465204,"-0.355 (0.855)"
"z_init_id[1,8]",0.257853193111443,0.894971575447755,-1.54421925,1.98854375,9298.36480923353,1.0001684562496,"0.258 (0.895)"
"z_init_id[1,9]",0.537026460285333,0.912293582409077,-1.3171365,2.2380725,5148.35051117204,1.00032326551371,"0.537 (0.912)"
"z_init_id[1,10]",0.691214852922333,0.883894390277692,-1.14951375,2.33184475,4346.5831650626,1.00049251147219,"0.691 (0.884)"
"z_init_id[1,11]",0.48806618945762,0.84196765986119,-1.20896075,2.09161375,6325.52658714114,1.00032180396654,"0.488 (0.842)"
"z_init_id[1,12]",-0.100018755512473,0.965537518619197,-1.962274,1.798673,13489.9052282,0.999962943639496,"-0.1 (0.966)"
"z_init_id[1,13]",0.574224803417987,0.881621862070699,-1.2337845,2.23440975,5574.91207443911,0.999932104032951,"0.574 (0.882)"
"z_init_id[1,14]",-0.0271509855842533,0.857070280306749,-1.68751075,1.66781425,10523.8912382803,0.999866981282086,"-0.027 (0.857)"
"z_init_id[1,15]",-0.287481332058653,0.973541687578717,-2.1970855,1.6307495,14562.3663630821,0.999976427821182,"-0.287 (0.974)"
"z_init_id[1,16]",0.531712891644333,0.875154239263099,-1.25636425,2.18618425,6696.43298589264,1.00034638963672,"0.532 (0.875)"
"z_init_id[1,17]",0.0682452745718,0.858106704797152,-1.62577175,1.7263645,12415.6219098523,0.999834493318033,"0.068 (0.858)"
"z_init_id[1,18]",-0.650744331229467,0.956185238470945,-2.48583725,1.245734,6374.90047269412,1.00062049795099,"-0.651 (0.956)"
"z_init_id[1,19]",0.1241274064034,0.82378502398121,-1.53320025,1.72166075,14294.4172362777,0.999895601239845,"0.124 (0.824)"
"z_init_id[1,20]",-0.050237498475,0.821737446724565,-1.673436,1.55117325,12594.240288574,1.00006943277556,"-0.05 (0.822)"
"z_init_id[1,21]",0.319278197181013,0.839935299682683,-1.36033325,1.92512925,9728.84029460023,0.999923368778214,"0.319 (0.84)"
"z_init_id[1,22]",0.113068022923933,0.888208892657953,-1.67553125,1.82299875,10411.959924727,1.00002511177955,"0.113 (0.888)"
"z_init_id[1,23]",0.2904900868687,0.87609212697986,-1.4388195,1.972698,9044.62973001712,1.00010384954038,"0.29 (0.876)"
"z_init_id[1,24]",0.289520217767133,0.869441562938321,-1.4388035,1.95106175,11774.8204685892,1.00014669306492,"0.29 (0.869)"
"z_init_id[1,25]",-0.179719419783153,0.923408361267115,-1.99299925,1.62230925,13396.6046089175,0.999876902343438,"-0.18 (0.923)"
"z_init_id[1,26]",0.934667085408967,0.836659546257337,-0.823924674999999,2.478064,5978.85871481323,0.999955826722763,"0.935 (0.837)"
"z_init_id[1,27]",-0.0807616895252667,0.902174733372354,-1.8703265,1.66616925,7912.42004901405,0.999970967623019,"-0.081 (0.902)"
"z_init_id[1,28]",0.3537386173732,0.823913865710526,-1.303728,1.9257915,7549.53529468656,1.00012849813141,"0.354 (0.824)"
"z_init_id[1,29]",0.265524929537887,0.920128285379722,-1.54849025,2.0533645,10229.2473714956,1.00006328140161,"0.266 (0.92)"
"z_init_id[1,30]",0.275561548397733,0.8503157846416,-1.43994675,1.9105115,9927.09717414625,1.00003587834084,"0.276 (0.85)"
"z_init_id[1,31]",-0.2883315576505,0.85398570546371,-1.95863775,1.41426025,11658.1645201982,1.00033167186552,"-0.288 (0.854)"
"z_init_id[1,32]",0.224658546065667,0.877782478806653,-1.5186615,1.913362,8957.57418719287,1.00010359280706,"0.225 (0.878)"
"z_init_id[1,33]",-0.5862857927056,0.889092655570286,-2.297793,1.19722425,8803.37670015951,1.00004067230384,"-0.586 (0.889)"
"z_init_id[1,34]",-0.71155265874572,0.983217450699784,-2.5776405,1.289674,4666.9625059715,1.00035461315335,"-0.712 (0.983)"
"z_init_id[1,35]",0.3823835899884,0.82784417135215,-1.29323075,1.959601,8140.26685208732,1.00026823948795,"0.382 (0.828)"
"z_init_id[1,36]",0.361090324002147,0.971508719150352,-1.589537,2.2424705,12126.3024127985,0.99990029937087,"0.361 (0.972)"
"z_init_id[1,37]",-0.247151554711933,0.961992539373263,-2.144596,1.64573975,20010.2854609958,0.999925825243133,"-0.247 (0.962)"
"z_init_id[1,38]",0.87984063260226,0.931136794490979,-1.0549545,2.6213015,2866.39527081799,1.0006800093241,"0.88 (0.931)"
"z_init_id[1,39]",-0.20101671925888,0.88805420327892,-1.91358625,1.54203075,11246.5193743285,0.999920309661469,"-0.201 (0.888)"
"z_init_id[1,40]",-0.21067602787154,0.944688454797341,-2.0729245,1.6338235,9888.87057342345,0.999975569838676,"-0.211 (0.945)"
"z_init_id[1,41]",0.0138774134873,0.88870485522313,-1.7372565,1.72604275,10802.2450087273,1.00007385090527,"0.014 (0.889)"
"z_init_id[1,42]",-0.0123424762190266,0.94169217405249,-1.8460585,1.83305275,11255.9643597718,0.999864046555605,"-0.012 (0.942)"
"z_init_id[1,43]",0.520771638997,0.86293877552764,-1.20699625,2.17623725,6777.1656534238,1.00062296806726,"0.521 (0.863)"
"z_init_id[1,44]",0.363993216780333,0.986026764161824,-1.56152375,2.2962665,15580.7733747125,0.999900456000081,"0.364 (0.986)"
"z_init_id[1,45]",-0.119519936900693,0.949143380776627,-1.987155,1.74488175,21897.555500518,0.999911283809478,"-0.12 (0.949)"
"z_init_id[1,46]",0.678428653586207,0.814619589940595,-0.990638449999999,2.2231815,4620.24539480033,1.00025790784141,"0.678 (0.815)"
"z_init_id[1,47]",-0.0279202432397333,0.936163165026751,-1.86415325,1.7900415,13648.204625384,1.00004629054204,"-0.028 (0.936)"
"z_init_id[1,48]",-0.576764173677333,1.02132982097865,-2.560337,1.4378325,7414.15440204818,1.00011500825419,"-0.577 (1.021)"
"z_init_id[1,49]",-0.551601961041915,0.968607330689258,-2.422119,1.4040545,7267.77422600397,1.00009189527305,"-0.552 (0.969)"
"z_init_id[1,50]",-0.229848098917633,1.01965114297688,-2.20759125,1.7777825,9582.09999580758,0.999976382197465,"-0.23 (1.02)"
"z_init_id[1,51]",-0.182418699101733,0.97217670109555,-2.103953,1.7045965,20892.7012643607,0.999885153512975,"-0.182 (0.972)"
"z_init_id[1,52]",0.29416977477482,0.982373243176627,-1.6377305,2.19775025,14357.6320573093,0.999973875654493,"0.294 (0.982)"
"z_init_id[1,53]",0.0955629514244667,0.860643726379658,-1.61591775,1.77661475,13823.037159932,1.00003027029518,"0.096 (0.861)"
"z_init_id[1,54]",1.03820063126313,0.849270377348239,-0.776108449999999,2.592549,3847.69477397836,1.00020064815335,"1.038 (0.849)"
"z_init_id[1,55]",0.593365276076027,0.901913938346758,-1.22533775,2.2930995,8054.154462521,1.00034210860773,"0.593 (0.902)"
"z_init_id[1,56]",0.558598186166733,0.842325283657917,-1.15276025,2.15042225,6542.04907367035,1.00048144092267,"0.559 (0.842)"
"z_init_id[1,57]",-0.118636349820633,0.958074106111638,-1.98896125,1.794215,12434.1266474464,1.00009985392061,"-0.119 (0.958)"
"z_init_id[1,58]",0.371721610569413,0.858012281274884,-1.335914,2.01292,8776.98709869728,1.00008115254113,"0.372 (0.858)"
"z_init_id[1,59]",0.853619211223867,0.964013899723182,-1.0981685,2.6827775,4280.04790949565,1.00038224952071,"0.854 (0.964)"
"z_init_id[1,60]",0.36011047475238,0.936223556514318,-1.48598675,2.165583,13369.3156330375,0.999921446499368,"0.36 (0.936)"
"z_init_id[1,61]",-0.526553452881533,0.833804448673857,-2.15912525,1.1113675,10447.4881868209,0.999988575211249,"-0.527 (0.834)"
"z_init_id[1,62]",1.25604776319293,0.834339426758819,-0.514115725,2.7764105,3768.36756975787,1.00019978030166,"1.256 (0.834)"
"z_init_id[1,63]",-0.63102438424294,0.957091641334003,-2.46814225,1.305414,7322.93037668566,1.00018083546385,"-0.631 (0.957)"
"z_init_id[1,64]",-0.209824801686729,0.932357078166028,-2.007811,1.6364525,15275.7411929441,0.999960430488989,"-0.21 (0.932)"
"z_init_id[1,65]",0.697668453902423,0.976086867525769,-1.26086325,2.56548425,7331.13270358404,1.00029457392545,"0.698 (0.976)"
"z_init_id[1,66]",-0.473021179494267,0.969181828812877,-2.36647175,1.411192,10118.1243907316,1.00015016919047,"-0.473 (0.969)"
"z_init_id[1,67]",0.430985016418667,0.868022159835579,-1.324533,2.0973715,10867.5164928699,1.00006117532519,"0.431 (0.868)"
"z_init_id[1,68]",-0.445231676890113,0.962742603615709,-2.32615325,1.4754195,6481.31320506386,1.00032829074303,"-0.445 (0.963)"
"z_init_id[1,69]",0.0662618444619333,0.802026188376152,-1.5513585,1.6046645,12085.4554380098,0.999936505568325,"0.066 (0.802)"
"z_init_id[1,70]",-0.438246806256733,0.922323522711599,-2.248812,1.3930895,10411.1591384337,0.999890315401775,"-0.438 (0.922)"
"z_init_id[1,71]",-0.149274022793653,0.927249985260285,-1.974267,1.66679025,18937.956306726,1.0000065099897,"-0.149 (0.927)"
"z_init_id[1,72]",0.04461648082968,0.909578328278116,-1.7749365,1.80994175,16494.1636547676,0.999920433693994,"0.045 (0.91)"
"z_init_id[1,73]",0.390770930216517,0.768634700554449,-1.180409,1.856708,10882.3838540037,0.999918360440983,"0.391 (0.769)"
"z_init_id[1,74]",-0.101660793280413,0.932650670070413,-1.92551475,1.68229125,21275.0793394805,0.99994748122707,"-0.102 (0.933)"
"z_init_id[1,75]",-0.12958872362212,0.928958973431156,-1.92130875,1.69395875,21389.251870821,0.999813932292182,"-0.13 (0.929)"
"z_init_id[1,76]",-0.368900796410187,0.883065331344025,-2.1046135,1.358203,9217.11948279883,0.999851401087135,"-0.369 (0.883)"
"z_init_id[1,77]",0.00870437826293755,0.880906058307146,-1.761358,1.71119675,12734.9652119722,1.00007248580017,"0.009 (0.881)"
"z_init_id[1,78]",0.664997710204393,0.827669847394832,-1.08185275,2.182886,5817.7871090415,0.99994005951923,"0.665 (0.828)"
"z_init_id[1,79]",0.889660386441967,0.8478644419536,-0.848364749999999,2.477414,6607.06586570478,1.00000568408155,"0.89 (0.848)"
"z_init_id[1,80]",-0.159258250592467,0.881926806402467,-1.88361575,1.57480075,17696.5717107651,0.999889655935348,"-0.159 (0.882)"
"z_init_id[1,81]",0.269995420601493,0.886010557558097,-1.48969075,1.99902875,13571.908127403,0.999921122154564,"0.27 (0.886)"
"z_init_id[1,82]",0.149129087044403,0.799273129831768,-1.4248875,1.69725575,11225.7106852555,0.99994418516407,"0.149 (0.799)"
"z_init_id[1,83]",0.191999789902667,0.805347736338985,-1.43458975,1.75148175,11679.5727007496,1.00001843264252,"0.192 (0.805)"
"z_init_id[1,84]",0.5226716654656,0.872504796978608,-1.2410125,2.18262975,5094.45620116765,1.0005395493839,"0.523 (0.873)"
"z_init_id[1,85]",-0.630677418077067,0.904199408148647,-2.38353475,1.162978,6971.57488924489,1.00043066386331,"-0.631 (0.904)"
"z_init_id[1,86]",-0.472187567612928,0.91896709006358,-2.246523,1.367287,8245.35403788446,1.00017515006917,"-0.472 (0.919)"
"z_init_id[1,87]",-0.390860268645653,0.916932291946486,-2.16833225,1.437924,12738.9504692615,1.00020156769117,"-0.391 (0.917)"
"z_init_id[1,88]",0.65765837483922,0.833828737599083,-1.05434425,2.22886725,5092.88555759943,1.00043476667015,"0.658 (0.834)"
"z_init_id[1,89]",0.3421265075662,0.819290682154168,-1.2837255,1.893455,8620.34487730863,1.00020327613788,"0.342 (0.819)"
"z_init_id[1,90]",-0.260857581056913,0.863931833847776,-1.9518975,1.4382695,10039.7102812089,1.00037430415846,"-0.261 (0.864)"
"z_init_id[1,91]",-0.23190549263192,0.892683968695627,-2.040924,1.48513725,8960.19503509773,1.00002762370524,"-0.232 (0.893)"
"z_init_id[1,92]",0.76853237159678,0.953415328481105,-1.11721,2.61090075,8433.19390611987,0.999977279256878,"0.769 (0.953)"
"z_init_id[1,93]",0.607719886606667,0.84765125673159,-1.11525375,2.20229525,5408.73132763952,1.00017985275059,"0.608 (0.848)"
"z_init_id[1,94]",0.0586584327794534,0.944957172674943,-1.8111055,1.9340105,25392.7348361515,1.00004958527465,"0.059 (0.945)"
"z_init_id[1,95]",0.156566208395153,0.963302926106206,-1.72960125,2.03303025,23373.3070228277,0.99987823279935,"0.157 (0.963)"
"z_init_id[1,96]",1.03033486657607,0.907698102675477,-0.859510575,2.715356,4420.1137007537,1.00035491257098,"1.03 (0.908)"
"z_init_id[1,97]",0.416838735767127,0.916240311250181,-1.420134,2.15775725,7669.44926379005,1.00009865012805,"0.417 (0.916)"
"z_init_id[1,98]",-0.0407144548657334,0.902844726136226,-1.80601775,1.7349415,15058.2947382315,0.999842875079058,"-0.041 (0.903)"
"z_init_id[1,99]",-0.412386981746173,0.948235499919473,-2.2465665,1.47379725,9540.24873701717,1.0002770142358,"-0.412 (0.948)"
"z_init_id[1,100]",-0.170639032985707,0.935335468020712,-1.9719265,1.674468,10188.1743883191,1.0000828269499,"-0.171 (0.935)"
"z_init_id[1,101]",-0.15728344932794,0.84204085416345,-1.7964805,1.5041205,12474.8602794395,1.00013845843683,"-0.157 (0.842)"
"z_init_id[1,102]",0.1560928028392,0.893632441790951,-1.62655575,1.86852325,11208.8913922557,0.999896291569735,"0.156 (0.894)"
"z_init_id[1,103]",0.0686544719894,0.831744915719324,-1.58137875,1.67446125,12515.6007928805,1.0000198776002,"0.069 (0.832)"
"z_init_id[1,104]",0.637976857249133,0.943913832455172,-1.23897025,2.4653475,10600.2752600837,1.0004175902315,"0.638 (0.944)"
"z_init_id[1,105]",-0.0385285312088,0.952935532679252,-1.92616925,1.82750225,18739.7777366283,0.999994101942079,"-0.039 (0.953)"
"z_init_id[1,106]",-0.555605177253547,0.960430022674985,-2.40903925,1.3956215,8410.67103951335,1.00035260211923,"-0.556 (0.96)"
"z_init_id[1,107]",0.0231577635878467,0.962210811206302,-1.884731,1.88112275,9955.26439304952,0.9999605532212,"0.023 (0.962)"
"z_init_id[1,108]",0.2210711660836,0.882078056745647,-1.578048,1.918708,7963.57465287757,0.999874067147912,"0.221 (0.882)"
"z_init_id[1,109]",1.60770552490863,0.907026903651209,-0.40281815,3.21871425,2422.46932967736,1.00064093868132,"1.608 (0.907)"
"z_init_id[1,110]",-0.101220235247267,0.954822214230227,-1.97473425,1.7929895,24983.4407509332,0.999912262831668,"-0.101 (0.955)"
"z_init_id[1,111]",0.0815276985403333,0.875852414494094,-1.6448275,1.7847235,10687.2392283344,0.99994516249164,"0.082 (0.876)"
"z_init_id[1,112]",-0.172344523323533,0.950915244834963,-2.06276825,1.66324425,10960.6271446095,1.00015565455365,"-0.172 (0.951)"
"z_init_id[1,113]",-0.690745883816433,0.972952151791607,-2.537082,1.2816715,6456.45951380086,1.00048657939991,"-0.691 (0.973)"
"z_init_id[1,114]",0.293847274865204,0.980551582903176,-1.6551785,2.21621375,16857.2248527028,1.00002398378517,"0.294 (0.981)"
"z_init_id[1,115]",-0.164844612142033,0.987768061153949,-2.08737675,1.7759005,20967.7463202156,0.999852574238332,"-0.165 (0.988)"
"z_init_id[1,116]",0.092224364452695,0.947175746709685,-1.75085425,1.949347,20072.4949670575,0.999871792176281,"0.092 (0.947)"
"z_init_id[1,117]",0.21354999480448,0.966424731530853,-1.68976525,2.109659,21385.6672345809,0.999947005524047,"0.214 (0.966)"
"z_init_id[1,118]",-0.0869505621925066,0.824363299608462,-1.752094,1.5218975,14013.6103807004,0.99990001525477,"-0.087 (0.824)"
"z_init_id[1,119]",-0.307850218243333,0.906730309211163,-2.05747775,1.470961,14436.1246181416,0.999917668616187,"-0.308 (0.907)"
"z_init_id[1,120]",0.369243365602293,0.9693601588385,-1.57036275,2.261752,9790.53424613423,1.00026267010104,"0.369 (0.969)"
"z_init_id[1,121]",-0.09549607959098,0.92024573820645,-1.90000475,1.70282425,8679.99021450979,0.999841000268305,"-0.095 (0.92)"
"z_init_id[1,122]",0.253080409254733,0.853795722157627,-1.4569645,1.8735525,9595.46913231871,0.999850320973349,"0.253 (0.854)"
"z_init_id[1,123]",0.130550328415667,0.880939886396332,-1.64661675,1.81114775,8190.84396424523,1.00020514673777,"0.131 (0.881)"
"z_init_id[1,124]",0.202117106168667,0.959862519702491,-1.666513,2.09041425,22873.9097421215,0.999836340544473,"0.202 (0.96)"
"z_init_id[1,125]",-0.390137156164,0.961125813751642,-2.27483625,1.48527225,14031.5439464611,0.999944906040189,"-0.39 (0.961)"
"z_init_id[1,126]",-0.223551515938107,0.926766384430175,-2.03381425,1.583961,7839.18074753795,1.00011427845191,"-0.224 (0.927)"
"z_init_id[1,127]",-0.0493115602429933,0.81690143792144,-1.7002975,1.54026875,9741.62323209939,1.00000135709252,"-0.049 (0.817)"
"z_init_id[1,128]",-0.00887080724633335,0.941023782464416,-1.8406055,1.817675,18319.556216252,0.999851082551249,"-0.009 (0.941)"
"z_init_id[1,129]",-0.0220940054091667,0.929531625515568,-1.8628305,1.822996,18867.2421146885,0.999862966466116,"-0.022 (0.93)"
"z_init_id[1,130]",0.262336595455593,0.966123461702821,-1.6510195,2.142339,17298.6601469762,0.999943423491436,"0.262 (0.966)"
"z_init_id[1,131]",0.787382011990267,0.892621462964647,-1.07969125,2.451945,5200.85348534536,1.00009149225708,"0.787 (0.893)"
"z_init_id[1,132]",0.00952175934211999,0.966275183002225,-1.885523,1.909021,26249.6715459833,0.999850178109992,"0.01 (0.966)"
"z_init_id[1,133]",0.0546692553946666,0.99707554780491,-1.87881075,2.00222875,25783.3498483061,0.99989654357314,"0.055 (0.997)"
"z_init_id[1,134]",0.247282773730313,0.916171364541891,-1.55302525,2.01272275,11499.9253032241,0.999901073139133,"0.247 (0.916)"
"z_init_id[1,135]",0.2374385492911,0.927581740581363,-1.5986365,2.04828,11680.8099117505,0.999880791241828,"0.237 (0.928)"
"z_init_id[1,136]",0.130937861875267,0.98355657886637,-1.80980475,2.0503025,27753.2122039044,0.999863760817715,"0.131 (0.984)"
"z_init_id[1,137]",-0.571614202294373,0.907495918868493,-2.32434475,1.23008225,12194.2280700111,1.00015319164361,"-0.572 (0.907)"
"z_init_id[1,138]",0.0798767559003067,0.948057160110749,-1.774291,1.94619325,18811.2865699669,0.999961893224206,"0.08 (0.948)"
"z_init_id[1,139]",0.2782806748258,0.915988866855803,-1.56388525,2.039843,8828.52498039351,1.00031485106016,"0.278 (0.916)"
"z_init_id[1,140]",0.22114655929996,0.921330938365967,-1.6168325,2.016621,14075.209608628,0.999927332175876,"0.221 (0.921)"
"z_init_id[1,141]",0.270377390185533,0.989402898723908,-1.69830675,2.194889,20280.0545490643,0.999871715389976,"0.27 (0.989)"
"z_init_id[1,142]",0.14028103848316,0.878212337433636,-1.620967,1.83643725,13114.7582773297,1.00002872372339,"0.14 (0.878)"
"z_init_id[1,143]",-0.0860045959042333,0.878633821909353,-1.8451225,1.615754,13579.0966539912,0.999996299269254,"-0.086 (0.879)"
"z_init_id[1,144]",-0.345243830566058,0.931615931412488,-2.177187,1.43917275,8056.94997802135,1.00005926012355,"-0.345 (0.932)"
"z_init_id[1,145]",-0.1300854910078,0.881718618029513,-1.883523,1.57506075,11749.2831552855,1.00016711249675,"-0.13 (0.882)"
"z_init_id[1,146]",-0.14423957922424,0.953398256638349,-2.03370425,1.71875675,18082.0852319892,1.00013866904897,"-0.144 (0.953)"
"z_init_id[1,147]",-0.0120569995545333,0.955574226992028,-1.8991815,1.86047025,20808.141986295,1.0000168469009,"-0.012 (0.956)"
"z_init_id[1,148]",-0.355363508479533,0.966949308672728,-2.243289,1.54856375,15368.0854525429,0.999980436306722,"-0.355 (0.967)"
"z_init_id[1,149]",-0.1955369758108,0.858679910399882,-1.87646625,1.47765725,14037.8705103047,1.00000237657052,"-0.196 (0.859)"
"z_init_id[1,150]",0.0562990247930333,0.962750524057764,-1.838516,1.95464425,20595.9459847304,0.999990123941441,"0.056 (0.963)"
"z_init_id[1,151]",-0.0527230668691734,0.963306866794244,-1.93186175,1.84809525,26804.7738625415,0.999957478275425,"-0.053 (0.963)"
"z_init_id[1,152]",-0.1078183961553,0.995135923828348,-2.02733675,1.85169625,27088.075690967,0.999867344025277,"-0.108 (0.995)"
"z_init_id[1,153]",-0.444029057587527,1.00086253637866,-2.39850425,1.52293575,10962.8991524275,1.00007829903564,"-0.444 (1.001)"
"z_init_id[1,154]",-0.172697060383367,0.975643896175046,-2.067361,1.7058175,23823.1659470553,1.00002762139026,"-0.173 (0.976)"
"z_init_id[1,155]",-0.504642761718773,0.906344328725216,-2.272931,1.30329025,10105.0465403768,0.999994102424305,"-0.505 (0.906)"
"z_init_id[1,156]",-0.00462871014491598,0.987328392504309,-1.9495365,1.903959,10057.1313408352,0.999969046392594,"-0.005 (0.987)"
"z_init_id[1,157]",-0.07931533449882,0.963329907428097,-1.95195925,1.814554,22570.718443137,0.999943058049424,"-0.079 (0.963)"
"z_init_id[1,158]",-0.00756403838214667,0.984886857051762,-1.93073025,1.92901925,27328.8938490537,0.999883717563658,"-0.008 (0.985)"
"z_init_id[1,159]",0.846674764230467,0.880318088643566,-0.966919849999999,2.50061125,4165.54669837059,1.00062528161126,"0.847 (0.88)"
"z_init_id[1,160]",-0.733607617865267,1.01883473775126,-2.70094525,1.293396,5515.77575202407,1.00025295119274,"-0.734 (1.019)"
"z_init_id[1,161]",0.707863470727593,0.928501924533873,-1.1898485,2.4738355,11165.4258753155,1.00007157966019,"0.708 (0.929)"
"z_init_id[1,162]",-0.148247475863667,1.00022994587731,-2.1430755,1.810437,20492.4595636666,1.00006316324723,"-0.148 (1)"
"z_init_id[1,163]",-0.22960411800106,0.973493219802864,-2.12993175,1.69180075,17148.4508789616,1.00010480394811,"-0.23 (0.973)"
"z_init_id[1,164]",-0.649898319997967,1.0341146720548,-2.62769425,1.4004015,5629.86161707598,1.00014081027514,"-0.65 (1.034)"
"z_init_id[1,165]",-0.28355126856358,0.936237411221649,-2.11813,1.56087225,16962.416304575,1.00034273849083,"-0.284 (0.936)"
"z_init_id[1,166]",-0.0774934521020933,0.969475888040564,-1.94613475,1.84541125,24372.8748909144,0.999883575590335,"-0.077 (0.969)"
"z_init_id[1,167]",-0.142049248216213,0.99824118317597,-2.11581075,1.80333925,24485.9945093917,0.999861957156418,"-0.142 (0.998)"
"z_init_id[1,168]",0.5073015827932,0.951341615382423,-1.38450425,2.3310265,7855.5464047212,0.999936534128966,"0.507 (0.951)"
"z_init_id[1,169]",-0.4980085143966,0.988019990781745,-2.38444725,1.47831,8802.4002796982,1.00027757673319,"-0.498 (0.988)"
"z_init_id[1,170]",-0.472547211179667,1.01137572485609,-2.39364225,1.54155925,8878.39119656814,0.999991022917621,"-0.473 (1.011)"
"z_init_id[1,171]",-0.746645017445667,1.0337798561492,-2.696669,1.3550145,4366.55190043071,1.00038219295407,"-0.747 (1.034)"
"z_init_id[1,172]",-0.42571634363646,1.0125492931801,-2.3730415,1.5596295,9563.07065569267,1.00023407265107,"-0.426 (1.013)"
"z_init_id[1,173]",-0.262185294360387,1.00895015429597,-2.2458365,1.73194025,19439.4204894317,0.99986184488076,"-0.262 (1.009)"
"z_init_id[1,174]",-0.00487676813853335,0.967894761039672,-1.88799375,1.900243,26517.4680110159,0.999864477622973,"-0.005 (0.968)"
"z_init_id[1,175]",-0.280600432078867,0.972547307886687,-2.1762625,1.63500275,18358.5101384113,1.00003586659874,"-0.281 (0.973)"
"z_init_id[1,176]",-0.214804677063313,0.964752976197638,-2.08439125,1.68622775,22314.7460956215,0.999920660438348,"-0.215 (0.965)"
"z_init_id[1,177]",-0.335653327750501,0.970032201973767,-2.2276965,1.56046275,10797.5340619648,0.99995026130431,"-0.336 (0.97)"
"z_init_id[1,178]",0.204785960046933,0.940580092977203,-1.66375875,2.043763,14419.7102539288,1.00009112536996,"0.205 (0.941)"
"z_init_id[1,179]",-0.201209535120393,0.986885386272751,-2.13546575,1.72288375,24222.2131305091,0.999844459751467,"-0.201 (0.987)"
"z_init_id[1,180]",-0.391676613086167,0.965552453815373,-2.26617975,1.49079025,8491.44666276324,1.00016192258324,"-0.392 (0.966)"
"z_init_id[1,181]",-0.345866586036733,0.972340372658951,-2.21442175,1.59041625,11027.3805691677,0.999903619795261,"-0.346 (0.972)"
"z_init_id[1,182]",-0.511498744584287,1.03750064612251,-2.5212025,1.566799,7837.56408930985,1.00008420383354,"-0.511 (1.038)"
"z_init_id[1,183]",-0.7047785191818,1.05565469349656,-2.73924125,1.41082725,4561.68402279689,1.00013220220109,"-0.705 (1.056)"
"z_init_id[1,184]",0.134059847327407,0.963323899245082,-1.75061525,2.028252,24431.8783042583,0.999868032788034,"0.134 (0.963)"
