"","mean","sd","2.5%","97.5%","n_eff","Rhat4","combined"
"a[1]",-1.90321859433333,0.348760546594134,-2.61821475,-1.2584475,7612.67027973227,1.00025146403386,"-1.903 (0.349)"
"a[2]",1.85014430133333,0.145423384982558,1.55654775,2.12879275,2183.07974768505,1.00245070157872,"1.85 (0.145)"
"a[3]",0.808063087133333,0.173548198461505,0.459185275,1.13830175,2829.05784371243,1.00188224530767,"0.808 (0.174)"
"a[4]",2.51994206133333,0.139912056127534,2.2412735,2.79172375,2022.91366810943,1.00218439873437,"2.52 (0.14)"
"a[5]",-1.05837516324,0.282510949900361,-1.631494,-0.539981825,6499.41320860535,1.00034196949662,"-1.058 (0.283)"
"a[6]",1.65544000066667,0.153752080601769,1.34567775,1.9521935,2183.84346966237,1.0022283979345,"1.655 (0.154)"
"a[7]",0.505964345483047,0.206990796594837,0.091711775,0.903167325,3575.32259937443,1.00127318766151,"0.506 (0.207)"
"a[8]",-3.77093228,0.531944000419355,-4.8530975,-2.7796425,10584.8157611648,1.00020222751911,"-3.771 (0.532)"
"a[9]",-0.268717774737227,0.22337521155109,-0.72547585,0.15028905,3980.26376005652,1.00097181326857,"-0.269 (0.223)"
"a[10]",0.947221903133333,0.16672161197604,0.61220055,1.26780225,2512.19135668651,1.00246322637792,"0.947 (0.167)"
"a[11]",1.566859114,0.146096051655029,1.27721675,1.84445,2038.97473194747,1.00239308664898,"1.567 (0.146)"
"a[12]",0.630103228176,0.184724972849285,0.25484735,0.987002125,2970.59804365407,1.00152949662118,"0.63 (0.185)"
"a[13]",0.083919223201144,0.221435666907062,-0.364321,0.5018637,3649.74247855067,1.00057777647145,"0.084 (0.221)"
"a[14]",0.860793511333333,0.174333873242625,0.5130454,1.194063,2754.11703484783,1.00212429238172,"0.861 (0.174)"
"a[15]",0.517137540990467,0.188750725918022,0.13731365,0.88049445,3094.21019031967,1.00163205896089,"0.517 (0.189)"
"a[16]",1.396684232,0.158620764806655,1.0788765,1.704482,2547.89313600498,1.00171690417479,"1.397 (0.159)"
"a[17]",2.0575185,0.147371337037573,1.76348675,2.34085175,2192.91713901421,1.00201609988536,"2.058 (0.147)"
"a[18]",1.14554602593333,0.181513683713325,0.7828441,1.49585025,2848.04018424066,1.00106834358067,"1.146 (0.182)"
"bA[1]",0.692151289416,0.22150272564187,0.26290695,1.12598075,4216.49444604589,1.00000775275327,"0.692 (0.222)"
"bA[2]",0.514563595218667,0.130011861518474,0.25754485,0.770870525,1693.06296278202,1.0007727749765,"0.515 (0.13)"
"bA[3]",0.398912104010133,0.146470968898241,0.114151175,0.684975275,2169.85129681269,1.00079137505608,"0.399 (0.146)"
"bA[4]",0.612844669,0.125065798347782,0.36406325,0.856935775,1631.85733392706,1.00096808413116,"0.613 (0.125)"
"bA[5]",0.181598410897093,0.262387002285604,-0.332221525,0.70109545,5631.64362502747,1.00004747352187,"0.182 (0.262)"
"bA[6]",0.0920247338465367,0.134367247352175,-0.176021925,0.3522832,1883.59427862776,1.000714171038,"0.092 (0.134)"
"bA[7]",-0.0254334598116067,0.158390279364665,-0.337896875,0.27856265,2524.78426261744,1.00057067251503,"-0.025 (0.158)"
"bA[8]",-1.34430435666667,0.323489217696143,-1.985703,-0.7155375,6642.50743183373,1.00004903345774,"-1.344 (0.323)"
"bA[9]",-0.12717479020574,0.169901411711834,-0.46550705,0.2038995,2722.24574124688,1.0005435368412,"-0.127 (0.17)"
"bA[10]",0.230061800148113,0.142405983885636,-0.05080854,0.505727275,1996.31755231355,1.00050677578674,"0.23 (0.142)"
"bA[11]",0.502027164344467,0.132603807851176,0.2369427,0.75804005,1767.48710610056,1.00088196473678,"0.502 (0.133)"
"bA[12]",0.113956445929447,0.151075038319704,-0.1854617,0.407232275,2272.32854871391,1.00072008527834,"0.114 (0.151)"
"bA[13]",0.440261055083667,0.166678264361822,0.11598795,0.772556625,2618.74122685262,1.00034856210232,"0.44 (0.167)"
"bA[14]",0.186369319214705,0.14717774797448,-0.1070312,0.4704068,2129.66834193893,1.00117656983189,"0.186 (0.147)"
"bA[15]",0.0505371664071847,0.154563958681247,-0.25935375,0.347996375,2386.23219730068,1.00047029470056,"0.051 (0.155)"
"bA[16]",0.282429615578573,0.139249581869396,0.00688226600000001,0.552370725,1958.67088123036,1.0005105205276,"0.282 (0.139)"
"bA[17]",0.481363901867333,0.1311946303938,0.218032375,0.73714135,1755.51814795549,1.00071750353451,"0.481 (0.131)"
"bA[18]",0.405632965996067,0.15127323102308,0.108482275,0.699930325,2286.91581060386,1.00086592894558,"0.406 (0.151)"
"bB[1]",-1.29850308013333,0.260970551127469,-1.820988,-0.7959225,4971.97795739854,1.00086759937245,"-1.299 (0.261)"
"bB[2]",-0.413783153123133,0.128322238040538,-0.660658425,-0.163256875,1860.77770849634,1.00207877845056,"-0.414 (0.128)"
"bB[3]",-0.109332905454967,0.140737192613845,-0.383141275,0.1688056,2226.90828304553,1.00114500592001,"-0.109 (0.141)"
"bB[4]",-0.125904442863473,0.12375479911061,-0.366221025,0.1185823,1710.01782250807,1.00207614470594,"-0.126 (0.124)"
"bB[5]",0.0469362249382467,0.214994828319151,-0.370356025,0.4712567,4805.59369081091,1.00038966123891,"0.047 (0.215)"
"bB[6]",-0.357702804292267,0.13304468987755,-0.6199972,-0.0952124150000002,1991.66370030996,1.00166812118053,"-0.358 (0.133)"
"bB[7]",0.311924656362133,0.165677481820399,-0.00538251474999983,0.643461475,2742.81467657497,1.00083944150789,"0.312 (0.166)"
"bB[8]",0.235042653582313,0.311536248025301,-0.372477,0.853193175,7685.72464717671,1.0000332432445,"0.235 (0.312)"
"bB[9]",0.449915097388733,0.173491240551592,0.111358425,0.79766715,2895.32571076529,1.00076745674686,"0.45 (0.173)"
"bB[10]",0.0413142071367873,0.143020602120928,-0.232599175,0.323180875,2143.64399239713,1.00159408891484,"0.041 (0.143)"
"bB[11]",-0.0260257360632733,0.12926189745397,-0.27328405,0.232554575,1890.37069680377,1.00178845569314,"-0.026 (0.129)"
"bB[12]",0.0766092205844133,0.152784641687023,-0.22240985,0.37864465,2466.13472853658,1.00100112339099,"0.077 (0.153)"
"bB[13]",0.365414173122267,0.181907976083017,0.00941535675000002,0.728810775,3203.77202224711,1.00088030727934,"0.365 (0.182)"
"bB[14]",-0.0464948906564133,0.143530596973777,-0.329476325,0.2322009,2290.8835350607,1.00141881255997,"-0.046 (0.144)"
"bB[15]",0.12063438133296,0.147529256542058,-0.168534675,0.413879825,2354.63371942889,1.0014224103915,"0.121 (0.148)"
"bB[16]",-0.27692346322364,0.138763387921956,-0.548351925,-0.00114474425000002,2162.35299491759,1.00130399253439,"-0.277 (0.139)"
"bB[17]",-0.0582010755833664,0.127842525905413,-0.30411125,0.19434775,1770.7097091837,1.00173618252466,"-0.058 (0.128)"
"bB[18]",0.043331331097246,0.144403983958251,-0.235799925,0.3247492,2228.06098426463,1.00134513606906,"0.043 (0.144)"
"bI[1]",0.41752874130944,0.309707120584534,-0.1945382,1.024464,4560.32797506806,0.99997094972943,"0.418 (0.31)"
"bI[2]",-0.0829639547952353,0.192404772679041,-0.458338425,0.293521075,2167.82757716978,1.00010529730545,"-0.083 (0.192)"
"bI[3]",0.368877794310933,0.216026053491618,-0.0512853249999998,0.793485575,2687.80418458443,1.00018382600598,"0.369 (0.216)"
"bI[4]",0.233249644481923,0.181136098885038,-0.119683025,0.58511485,1985.62268934208,1.00021912461215,"0.233 (0.181)"
"bI[5]",1.46642708173333,0.332814554400969,0.819168875,2.13057225,6305.72344662014,0.999896626135329,"1.466 (0.333)"
"bI[6]",-0.360243864587,0.211312103049125,-0.7715457,0.0499567375,2505.52640440986,0.999983833459875,"-0.36 (0.211)"
"bI[7]",0.163848674396533,0.23855334756377,-0.302389425,0.6345155,3097.10416638721,1.00019011492351,"0.164 (0.239)"
"bI[8]",-1.39382449441867,0.663398333159309,-2.7267585,-0.109882675,12132.1309714894,0.999945227163835,"-1.394 (0.663)"
"bI[9]",-0.154470657680753,0.272491997376514,-0.691533025,0.375866675,4460.65393554678,0.999906101693289,"-0.154 (0.272)"
"bI[10]",-0.0547329069224533,0.214903900717654,-0.4800427,0.363614725,2788.9372963978,0.999935510841186,"-0.055 (0.215)"
"bI[11]",0.532130360904667,0.190455937907018,0.15865335,0.902985925,2173.60350562054,1.000144285192,"0.532 (0.19)"
"bI[12]",0.3012256563159,0.224095524484079,-0.13828265,0.742287775,2786.28919382745,1.00048299371422,"0.301 (0.224)"
"bI[13]",0.149445469340034,0.247183074088462,-0.33423345,0.63690605,3377.55092770671,0.999862655313221,"0.149 (0.247)"
"bI[14]",-0.13317168555726,0.224060050294811,-0.5678548,0.30504675,2838.9398449821,1.00026691760256,"-0.133 (0.224)"
"bI[15]",0.7404956857844,0.230575194907945,0.30096855,1.194677,2946.9708514471,1.00003386574502,"0.74 (0.231)"
"bI[16]",-0.440560309721933,0.216671870938617,-0.8701554,-0.0185953475000001,2711.56549519766,1.00009084696888,"-0.441 (0.217)"
"bI[17]",-0.103969975051553,0.194146338316143,-0.4825682,0.281195275,2212.49568877521,1.00035562226804,"-0.104 (0.194)"
"bI[18]",-0.716136554888,0.251961652583286,-1.21033175,-0.222989825,3520.89172738189,1.00004670562966,"-0.716 (0.252)"
"bR[1]",-0.656148242611713,0.489732732503082,-1.6363815,0.2872407,8416.88841347601,1.00014328397498,"-0.656 (0.49)"
"bR[2]",0.286026101917644,0.188454117607864,-0.07982292,0.6656842,2073.70153490605,1.00206409097995,"0.286 (0.188)"
"bR[3]",0.290809607897633,0.205718015083676,-0.110557075,0.700047625,2551.27443489641,1.0014970497776,"0.291 (0.206)"
"bR[4]",0.292007839901293,0.177784573786517,-0.050480715,0.649252425,1890.9587409094,1.00157165353125,"0.292 (0.178)"
"bR[5]",-0.07195685729932,0.304105830589663,-0.6703248,0.523980125,5156.09961551923,1.0009104831766,"-0.072 (0.304)"
"bR[6]",0.00178134356725666,0.199320333300573,-0.382692275,0.392514975,2147.29546935813,1.00239643879979,"0.002 (0.199)"
"bR[7]",0.485401344674067,0.245046282794061,0.00747562400000017,0.97242275,3110.54370762446,1.00070588919387,"0.485 (0.245)"
"bR[8]",0.631585104519667,0.440002654934083,-0.232990725,1.4817055,10268.7518682487,1.00042420249054,"0.632 (0.44)"
"bR[9]",0.432576624416067,0.255138807646989,-0.063392675,0.944544525,3987.12563932633,1.00068701585657,"0.433 (0.255)"
"bR[10]",0.3535914983774,0.211030111290047,-0.05524481,0.774262475,2448.12603424732,1.00132883319509,"0.354 (0.211)"
"bR[11]",0.194727453047407,0.188603183036848,-0.1730469,0.5690773,2036.66918270951,1.00164930761963,"0.195 (0.189)"
"bR[12]",0.447170125882427,0.222672626518822,0.00910264250000001,0.88774445,2740.88435948552,1.00104065563064,"0.447 (0.223)"
"bR[13]",0.621231897254667,0.264772615011115,0.100428975,1.14612625,3520.54635205885,1.00046513600688,"0.621 (0.265)"
"bR[14]",0.326289233426167,0.210414869132451,-0.0798458,0.7457131,2542.91038335313,1.00155583616037,"0.326 (0.21)"
"bR[15]",-0.0612833088106553,0.217562994585501,-0.48378265,0.36675685,2741.875486189,1.00116074340066,"-0.061 (0.218)"
"bR[16]",0.430184645906427,0.205127210959534,0.034074915,0.841549225,2354.53085609865,1.00122842170975,"0.43 (0.205)"
"bR[17]",0.336874654011133,0.188507541362903,-0.0236139525,0.7088464,2023.15088311841,1.00189724123833,"0.337 (0.189)"
"bR[18]",0.28062278525374,0.219870826174196,-0.150108675,0.716910625,2653.42705411141,1.00147955595643,"0.281 (0.22)"
"bAI[1]",0.501005926008701,0.293481387817124,-0.0642109874999997,1.081018,4428.46401566301,1.00078566140526,"0.501 (0.293)"
"bAI[2]",0.208357556435553,0.178514602380438,-0.141369875,0.5615658,1692.97221591021,1.00228562214883,"0.208 (0.179)"
"bAI[3]",0.203390790106267,0.195853347381526,-0.179012475,0.591921125,1944.73631296384,1.00237812018021,"0.203 (0.196)"
"bAI[4]",0.22923020287828,0.16842461057965,-0.0987125249999999,0.561003925,1434.66187048006,1.00298357611523,"0.229 (0.168)"
"bAI[5]",0.235367340331516,0.314249776586054,-0.38056385,0.85914895,4589.54663585504,1.00106040948227,"0.235 (0.314)"
"bAI[6]",0.0963196680273,0.190607732320561,-0.27665705,0.47411015,1834.83357706626,1.00207615971957,"0.096 (0.191)"
"bAI[7]",0.146971632140107,0.217745794375105,-0.28426165,0.57309205,2320.81877056088,1.00164029988843,"0.147 (0.218)"
"bAI[8]",-0.748587595838073,0.405616307024627,-1.55215175,0.0454953474999999,5781.86644784351,1.00046571413092,"-0.749 (0.406)"
"bAI[9]",-0.0683499041986127,0.236279219750473,-0.532142825,0.396761425,2630.76587991018,1.00096186554097,"-0.068 (0.236)"
"bAI[10]",-0.0922331882719267,0.19602577829423,-0.470721025,0.29169625,1926.31703271093,1.0019010908939,"-0.092 (0.196)"
"bAI[11]",0.2930577656748,0.177951894106758,-0.0540850875,0.6442336,1615.87922203092,1.00249147773862,"0.293 (0.178)"
"bAI[12]",0.370445898817337,0.20553503344978,-0.0379583425,0.771187225,2236.12183428416,1.00212332360726,"0.37 (0.206)"
"bAI[13]",-0.0664937799571627,0.229581008142967,-0.51554975,0.38207905,2461.81605547816,1.00161901940051,"-0.066 (0.23)"
"bAI[14]",0.0466060663564067,0.204661709612825,-0.353969725,0.449212725,2174.10125255461,1.00190106164518,"0.047 (0.205)"
"bAI[15]",0.49987917245076,0.207864254850969,0.09323177,0.9125798,2182.66471233651,1.00144877053091,"0.5 (0.208)"
"bAI[16]",-0.06641149759642,0.200480352918538,-0.45533115,0.32506895,2029.40236396057,1.00167704758787,"-0.066 (0.2)"
"bAI[17]",0.0171919061853933,0.179235926324541,-0.334791275,0.37352815,1605.62439361588,1.00175856140478,"0.017 (0.179)"
"bAI[18]",-0.4342751636126,0.223299661630551,-0.868695725,0.0112375599999999,2452.81504600672,1.00181502160381,"-0.434 (0.223)"
"bBR[1]",-0.991763272996667,0.355107633087753,-1.695297,-0.294537,4302.00157490649,1.00132997021371,"-0.992 (0.355)"
"bBR[2]",0.0149317803275847,0.18285524233444,-0.341698575,0.3710629,1892.72464354767,1.00092923592453,"0.015 (0.183)"
"bBR[3]",-0.0227627965045907,0.1993687612487,-0.4071948,0.366335,2209.84245122089,1.00073497349478,"-0.023 (0.199)"
"bBR[4]",0.0403511247341953,0.175217598596662,-0.300717775,0.385433925,1649.82557543178,1.00117307577367,"0.04 (0.175)"
"bBR[5]",0.158541607097133,0.303658154412674,-0.442873025,0.7573347,4608.45942612516,1.00041045371824,"0.159 (0.304)"
"bBR[6]",0.14225895230208,0.196836184618751,-0.2496621,0.52668545,2052.49730967109,1.00065552123583,"0.142 (0.197)"
"bBR[7]",0.430609056568833,0.234236569833854,-0.0222496099999999,0.8884923,2695.96916076973,1.00048770992924,"0.431 (0.234)"
"bBR[8]",0.850774852168,0.398004254590287,0.0828307300000002,1.6334635,6709.90977698217,1.00004310364597,"0.851 (0.398)"
"bBR[9]",0.217279464387353,0.242246042924101,-0.250511925,0.695426725,2958.15485824514,1.00042758409071,"0.217 (0.242)"
"bBR[10]",0.0865131282048527,0.203712097764466,-0.3065594,0.4887909,2157.99938114439,1.00071470046086,"0.087 (0.204)"
"bBR[11]",0.115290460890297,0.183761000836875,-0.245617775,0.476468075,1859.40716548439,1.0008688613366,"0.115 (0.184)"
"bBR[12]",-0.333887536184867,0.212405219221505,-0.752504325,0.0892263599999999,2379.43532008703,1.000646066683,"-0.334 (0.212)"
"bBR[13]",0.045339535877558,0.253608626971379,-0.454268475,0.544371625,3213.57901131345,1.00077655582533,"0.045 (0.254)"
"bBR[14]",0.01492553785246,0.204742851969189,-0.3875413,0.414709675,2266.19574367277,1.00031888425219,"0.015 (0.205)"
"bBR[15]",-0.379467258643267,0.212396700221245,-0.79793885,0.0403766874999999,2452.98917813877,1.00058957195691,"-0.379 (0.212)"
"bBR[16]",0.196147513965753,0.200636435272596,-0.196456,0.58921445,2181.3165096085,1.00081859295941,"0.196 (0.201)"
"bBR[17]",0.171004912306017,0.183604245302916,-0.190905375,0.529114625,1842.82808635008,1.00061509312405,"0.171 (0.184)"
"bBR[18]",0.105408343978116,0.213760677515561,-0.3169036,0.519774475,2503.26549337426,1.00047173064425,"0.105 (0.214)"
"bH[1]",0.581964357597507,0.30286196877656,-0.00734960124999985,1.192088,3829.07403943259,1.00033711186789,"0.582 (0.303)"
"bH[2]",-0.214855131540537,0.19238393884816,-0.5853973,0.16812355,1638.12813815917,1.00190614115346,"-0.215 (0.192)"
"bH[3]",0.475003707337467,0.203987316201441,0.0820020825,0.8754485,2009.30893112545,1.0016730118366,"0.475 (0.204)"
"bH[4]",-0.189563640588847,0.17936343419909,-0.534842025,0.1653245,1555.94665692423,1.00175369635856,"-0.19 (0.179)"
"bH[5]",-1.05795641199,0.390539756746189,-1.86052375,-0.310707,7843.39687453573,1.00002884191428,"-1.058 (0.391)"
"bH[6]",-0.173913062040521,0.200423488907865,-0.55942145,0.220839375,1903.67548409684,1.00143129690781,"-0.174 (0.2)"
"bH[7]",-0.684490696628667,0.240321568716654,-1.15754225,-0.21676655,2629.32159661328,1.00067091858918,"-0.684 (0.24)"
"bH[8]",1.46271528574667,0.403791818027138,0.684894925,2.265766,8786.25267915051,1.0000608206925,"1.463 (0.404)"
"bH[9]",0.6301702725642,0.244968644068492,0.15388625,1.11234075,2872.8789078073,1.00115526430857,"0.63 (0.245)"
"bH[10]",0.143896134089013,0.209996361214315,-0.2610806,0.55996785,2228.19534509756,1.0012362088198,"0.144 (0.21)"
"bH[11]",-0.261628807321533,0.194273381172356,-0.63450185,0.121160875,1795.46125822371,1.00125686174432,"-0.262 (0.194)"
"bH[12]",0.0641162652229733,0.217261114305117,-0.359907075,0.497234325,2293.31367248747,1.00121199495896,"0.064 (0.217)"
"bH[13]",-0.495311830105833,0.263981193935446,-1.02096525,0.0113975674999999,3595.57631293494,1.00060191433896,"-0.495 (0.264)"
"bH[14]",0.304555971404553,0.209956267130928,-0.10304475,0.718139525,2058.99730350853,1.00176029455495,"0.305 (0.21)"
"bH[15]",0.1742209588226,0.216512261126562,-0.2440236,0.59287445,2261.92634393018,1.00091686502045,"0.174 (0.217)"
"bH[16]",-0.625362118587267,0.220926464957129,-1.05648375,-0.186329475,2332.25710209542,1.0010531666577,"-0.625 (0.221)"
"bH[17]",-0.21955485797472,0.189618322498857,-0.584650225,0.15724635,1696.68378836625,1.0015823018938,"-0.22 (0.19)"
"bH[18]",-0.644563721517867,0.238165472855781,-1.1155005,-0.1854572,2764.73117392467,1.00088893421822,"-0.645 (0.238)"
"z_init_id[1,1]",-0.0718327932764933,1.00069926272667,-2.033704,1.878722,8246.69241909099,1.00040355449788,"-0.072 (1.001)"
"z_init_id[1,2]",-0.0779730959547133,0.979971943667543,-2.00941075,1.827076,15556.7856212673,1.00007413151092,"-0.078 (0.98)"
"z_init_id[1,3]",-0.0506534372540667,0.977893315732543,-1.961468,1.8751905,21358.5179775202,1.00006153056122,"-0.051 (0.978)"
"z_init_id[1,4]",-0.135142714997067,1.01451304649871,-2.10876275,1.84771325,12485.2464257575,0.999957298538145,"-0.135 (1.015)"
"z_init_id[1,5]",-0.00985646730539334,0.998503457949366,-1.97015825,1.9250075,24640.4962826346,0.999879857020001,"-0.01 (0.999)"
"z_init_id[1,6]",-0.0696691133506554,1.00954333505933,-2.0039525,1.92822275,14634.1438189446,0.999930889565948,"-0.07 (1.01)"
"z_init_id[1,7]",-0.156276458705993,0.974227735231814,-2.056229,1.74343025,13322.8352596844,0.999983978602804,"-0.156 (0.974)"
"z_init_id[1,8]",0.0464921607748333,1.00753739691136,-1.92001325,1.9870805,14424.5471329068,0.999994087231941,"0.046 (1.008)"
"z_init_id[1,9]",-0.05630779051932,1.01197456807795,-2.01783375,1.927986,9151.401496326,1.00000502183291,"-0.056 (1.012)"
"z_init_id[1,10]",0.0810547846049733,0.988517775242765,-1.88543025,1.99178475,10161.4525937071,0.999929546839779,"0.081 (0.989)"
"z_init_id[1,11]",0.0714771033625333,0.962494422374452,-1.81750875,1.9576995,12754.9762717891,1.00015585390629,"0.071 (0.962)"
"z_init_id[1,12]",-0.0331462968487667,1.05234261366011,-2.06021725,2.02003225,11386.70555128,1.0000440321964,"-0.033 (1.052)"
"z_init_id[1,13]",0.2763330363282,1.02978114267315,-1.77229425,2.2662125,6551.92259865869,1.00026121442377,"0.276 (1.03)"
"z_init_id[1,14]",0.1296119804418,0.945608723345321,-1.737337,1.9902775,12050.6894882048,1.00018867632197,"0.13 (0.946)"
"z_init_id[1,15]",-0.0155572967971667,1.02769845465689,-2.04015325,2.0014455,15259.9873461749,0.999863746909538,"-0.016 (1.028)"
"z_init_id[1,16]",0.0149558077181933,0.964982732740323,-1.91273525,1.89214725,12007.6752035705,1.0001810039084,"0.015 (0.965)"
"z_init_id[1,17]",-0.0650804866859133,0.963392759514113,-1.96691025,1.79912025,15722.4549605221,0.99990838553593,"-0.065 (0.963)"
"z_init_id[1,18]",-0.0806849959432067,0.987719116288927,-2.00915775,1.82229175,12077.0752294873,1.00058802668194,"-0.081 (0.988)"
"z_init_id[1,19]",0.0960556278075866,0.948411217864405,-1.782868,1.9403735,13775.7650828791,0.999935408050597,"0.096 (0.948)"
"z_init_id[1,20]",-0.0017152892039333,0.931313214280881,-1.82903575,1.8217385,13567.6230759866,1.00009273968373,"-0.002 (0.931)"
"z_init_id[1,21]",0.034356198338554,0.911682912508478,-1.7585715,1.819696,18074.751646553,0.999979194106356,"0.034 (0.912)"
"z_init_id[1,22]",0.0921387786470066,1.02254548176222,-1.90835825,2.10391225,9711.43761517186,1.00009982573007,"0.092 (1.023)"
"z_init_id[1,23]",-0.1326395842194,0.988821900392726,-2.0671115,1.79801175,12557.7112204703,1.00000303280917,"-0.133 (0.989)"
"z_init_id[1,24]",0.226001143404413,0.987982442160847,-1.71852225,2.158328,14062.2903833834,0.99985163480147,"0.226 (0.988)"
"z_init_id[1,25]",-0.0307143701853333,1.00975898418423,-2.0212445,1.942738,13125.3485243268,1.00011788382731,"-0.031 (1.01)"
"z_init_id[1,26]",0.3506839684467,0.98723044036644,-1.64108725,2.275667,9548.19522278693,0.999906706543952,"0.351 (0.987)"
"z_init_id[1,27]",-0.197006819136833,1.01231836043794,-2.17136625,1.79054125,8846.05824724165,1.00002668435458,"-0.197 (1.012)"
"z_init_id[1,28]",-0.0691893002164,0.920210889846209,-1.87738325,1.7065445,16931.5403404293,0.999885534932188,"-0.069 (0.92)"
"z_init_id[1,29]",-0.11558318708854,1.01048633888771,-2.117961,1.86100125,13398.2388875557,1.00005632057512,"-0.116 (1.01)"
"z_init_id[1,30]",-0.0912820795747007,0.937691926108658,-1.9435335,1.74246125,12954.0873777526,0.999890873224717,"-0.091 (0.938)"
"z_init_id[1,31]",-0.0993659004882067,0.948960969429283,-1.93089475,1.7658315,14847.3967156219,0.999901484497388,"-0.099 (0.949)"
"z_init_id[1,32]",0.0867062490449,1.03808669424658,-1.9799505,2.1044815,6900.16724887052,1.00018129906122,"0.087 (1.038)"
"z_init_id[1,33]",-0.0363578978094467,1.0292798514505,-2.0401005,1.947104,11951.4895116241,0.999884491055842,"-0.036 (1.029)"
"z_init_id[1,34]",-0.0330185959422667,0.991946848765484,-1.948819,1.9211375,19811.2027388955,0.999958666419467,"-0.033 (0.992)"
"z_init_id[1,35]",0.1109803018328,0.984690456178332,-1.82218225,2.01418875,9067.77067616349,1.00025629285967,"0.111 (0.985)"
"z_init_id[1,36]",0.0353748154824733,1.01942939436719,-1.96145425,2.0350065,16614.3628098373,0.99990730248341,"0.035 (1.019)"
"z_init_id[1,37]",-0.0244231135769534,1.01914343035967,-2.01882675,1.98063025,21427.9500266955,0.999872526442911,"-0.024 (1.019)"
"z_init_id[1,38]",-0.0238549547031333,0.981834790299625,-1.93559475,1.91321325,10630.5166713555,0.999872658219214,"-0.024 (0.982)"
"z_init_id[1,39]",0.0184744901444,0.99001747040825,-1.93331775,1.950635,12644.6101340197,0.999924889892642,"0.018 (0.99)"
"z_init_id[1,40]",-0.0705420807646667,1.05507304356672,-2.136602,1.9869755,7871.58365596917,1.00008030599574,"-0.071 (1.055)"
"z_init_id[1,41]",-0.0204292811071333,0.999090593365441,-1.98284725,1.91002925,10424.2376656989,0.99989252965833,"-0.02 (0.999)"
"z_init_id[1,42]",0.0453340204640846,0.994095722340102,-1.9197045,1.97591275,11627.4391853559,1.00014826589015,"0.045 (0.994)"
"z_init_id[1,43]",0.175351768839113,0.98275321538618,-1.76997875,2.10014,14228.7707376081,1.00027105646245,"0.175 (0.983)"
"z_init_id[1,44]",0.0252597947708467,0.99883485310754,-1.922432,2.002379,20307.9671769886,0.999910271166649,"0.025 (0.999)"
"z_init_id[1,45]",-0.0229369481160667,0.993817665626132,-1.96344075,1.91821175,23050.842057062,0.999887068676043,"-0.023 (0.994)"
"z_init_id[1,46]",0.375232667633528,0.978280509457514,-1.54419,2.28225775,10898.9302748009,0.999952537727651,"0.375 (0.978)"
"z_init_id[1,47]",0.0675102192949467,1.00421851531192,-1.90990875,2.03410225,14201.877880346,0.99996876357805,"0.068 (1.004)"
"z_init_id[1,48]",-0.00941670382494936,0.998839335955774,-1.967897,1.95892925,22509.8339558882,1.00010410485267,"-0.009 (0.999)"
"z_init_id[1,49]",-0.0544800202187333,1.02609418909992,-2.05307225,1.95813975,9816.07370042743,1.00004695083964,"-0.054 (1.026)"
"z_init_id[1,50]",-0.08709216190418,1.0739953536187,-2.18274525,2.00489125,11413.3009473575,0.999967689864854,"-0.087 (1.074)"
"z_init_id[1,51]",-0.0273524087275733,1.01353868675653,-2.02376025,1.93792225,21935.8915759221,0.999886702988633,"-0.027 (1.014)"
"z_init_id[1,52]",-0.0557988704755333,0.997349491671979,-2.003955,1.8857955,22530.9833787438,0.999875842038037,"-0.056 (0.997)"
"z_init_id[1,53]",-0.0879894875836267,0.942289625196266,-1.94641775,1.754633,17277.0343780445,1.00000934390169,"-0.088 (0.942)"
"z_init_id[1,54]",0.0952746672136,0.922497050045557,-1.72648,1.880543,10380.0561408155,1.000273344292,"0.095 (0.922)"
"z_init_id[1,55]",0.215272591751329,0.987414365473802,-1.72876975,2.1750125,13317.2512966688,0.999997082352303,"0.215 (0.987)"
"z_init_id[1,56]",-0.0214599233344333,0.927407543861273,-1.87801225,1.76144275,13743.1518659662,1.00015496442247,"-0.021 (0.927)"
"z_init_id[1,57]",-0.048726805893,0.995062620618587,-1.999282,1.89012925,14590.175577928,1.0000183477387,"-0.049 (0.995)"
"z_init_id[1,58]",-0.0818396671232,0.957001055383113,-1.95247525,1.792622,14248.0955018643,0.999889588600196,"-0.082 (0.957)"
"z_init_id[1,59]",0.1648464608782,1.02704298160862,-1.82290525,2.19249275,9871.52186832958,0.999919116826132,"0.165 (1.027)"
"z_init_id[1,60]",0.0256855841929133,0.98390165214417,-1.89481425,1.972621,18833.1329415176,1.00000600064679,"0.026 (0.984)"
"z_init_id[1,61]",-0.180232245467687,0.936527516090884,-2.0460885,1.64726475,13379.085936811,1.00005304275805,"-0.18 (0.937)"
"z_init_id[1,62]",0.112747947511767,0.900546735750637,-1.6777035,1.865865,15590.8423296696,0.999982112763752,"0.113 (0.901)"
"z_init_id[1,63]",-0.01790538149744,0.991774284010143,-1.95154375,1.8975955,18287.4241257411,0.999903879456698,"-0.018 (0.992)"
"z_init_id[1,64]",-0.0199255392001333,1.01370829063642,-1.98738325,1.963042,16925.7919710349,0.999849465622274,"-0.02 (1.014)"
"z_init_id[1,65]",0.0224246586542667,1.00156929449914,-1.9716285,1.98292775,14612.6590773553,0.999930769577253,"0.022 (1.002)"
